bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,
1576,Three Plays: The Wasps / The Poet and the Women / The Frogs,by Aristophanes-David B. Barrett,3.95,140441522,9.78014E+12,eng,224,372,27,
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,by Aristophanes-Dudley Fitts,4.03,156027658,9.78016E+12,eng,400,14,2,
1579,Frogs/Assemblywomen/Wealth (Loeb Classical Library 180),by Aristophanes-Jeffrey Henderson,4.19,674995961,9.78067E+12,grc,608,57,3,
1584,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs,by W. John Campbell,2.33,822007762,49086007763,eng,80,3,0,
1585,Aristophanes and Athens: An Introduction to the Plays,by Douglas M. MacDowell,4.07,198721595,9.7802E+12,eng,376,14,3,
1586,Lysistrata,by Aristophanes-Douglass Parker,3.85,451616227,9.78045E+12,eng,98,19,2,
1590,Peace,by Aristophanes-S. Douglas Olson,3.58,198140819,9.7802E+12,eng,408,243,11,
1591,Lysistrata,by Aristophanes-Sarah Ruden,3.85,872206033,9.78087E+12,eng,132,29881,522,
1592,The Knights / Peace / The Birds / The Assembly Women / Wealth,by Aristophanes-Alan H. Sommerstein-David B. Barrett-David Brett,3.79,140443320,9.78014E+12,en-US,335,39,1,
1595,Genres in Dialogue: Plato and the Construct of Philosophy,by Andrea Wilson Nightingale,4.33,521774330,9.78052E+12,en-GB,238,5,2,
1617,Night (The Night Trilogy  #1),by Elie Wiesel-Marion Wiesel-François Mauriac,4.32,374500010,9.78037E+12,eng,115,834287,24227,
1618,The Curious Incident of the Dog in the Night-Time,by Mark Haddon,3.87,1400032717,9.7814E+12,eng,226,991627,34202,
1620,The Night Gardener,by George Pelecanos,3.63,316156507,9.78032E+12,eng,372,3941,353,
1622,A Midsummer Night's Dream,by William Shakespeare-Barbara A. Mowat-Paul Werstine-Catherine Belsey,3.94,743477545,9.78074E+12,eng,298,371813,5196,
1624,West with the Night,by Beryl Markham,4.19,865471185,9.78087E+12,eng,294,23110,2370,
1625,Twelfth Night,by William Shakespeare,3.98,743482778,9.78074E+12,eng,220,133832,2321,
1627,Brokeback Mountain,by Annie Proulx,3.94,743271327,9.78074E+12,eng,55,23424,1595,
1629,Close Range: Brokeback Mountain and Other stories,by Annie Proulx,3.99,7205589,9.78001E+12,en-GB,318,466,65,
1633,Getting Things Done: The Art of Stress-Free Productivity,by David    Allen,3.99,142000280,9.78014E+12,en-GB,267,95950,3597,
1635,Execution: The Discipline of Getting Things Done,by Larry Bossidy-Ram Charan-Charles Burck,3.86,609610570,9.78061E+12,en-US,278,21120,337,
1642,Formas breves,by Ricardo Piglia,4.16,843392463X,9.78843E+12,spa,144,210,27,
1643,El último lector,by Ricardo Piglia,4.12,8433968777,9.78843E+12,spa,209,301,20,
1645,Money to Burn,by Ricardo Piglia-Amanda Hopkinson,3.75,1862076650,9.78186E+12,eng,209,66,12,
1646,Respiración artificial,by Ricardo Piglia,3.96,8433924710,9.78843E+12,spa,218,1188,71,
1654,Plata quemada,by Ricardo Piglia,3.75,8433924621,9.78843E+12,spa,227,1003,54,
1658,American Government: Continuity and Change  Alternate Edition,by Karen  O'Connor-Larry J. Sabato,2.95,321317106,9.78032E+12,eng,664,0,0,
1664,Essentials of American and Texas Government: Continuity and Change,by Karen  O'Connor-Larry J. Sabato,3.5,321365208,9.78032E+12,eng,854,0,0,
1667,El túnel,by Ernesto Sabato,4.05,8432216429,9.78843E+12,spa,159,405,52,
1677,Sobre héroes y tumbas,by Ernesto Sabato,4.27,9500716054,9.7895E+12,spa,547,6294,165,
1681,The Confessions (Works of Saint Augustine 1),by Augustine of Hippo-John E. Rotelle-Maria Boulding,3.91,1565480848,9.78157E+12,eng,416,138,24,
1684,The City of God,by Augustine of Hippo-Thomas Merton-Marcus Dods,3.92,679783199,9.78068E+12,eng,905,99,15,
1685,The Enchiridion on Faith Hope and Love (Augustine Series 1),by Augustine of Hippo-Bruce Harbert-John E. Rotelle,4.04,1565481240,9.78157E+12,eng,144,251,19,
1686,Augustine of Hippo: A Biography,by Peter R.L. Brown,4.27,520227573,9.78052E+12,en-US,576,1557,95,
1692,The Political Writings of St. Augustine,by Augustine of Hippo-Henry Paolucci-Dino Bigongiari,3.83,895269414,9.7809E+12,eng,384,0,0,
1693,On Christian Doctrine,by Augustine of Hippo-D.W. Robertson Jr.,4.01,24021504,9.78002E+12,eng,191,2213,60,
1698,Confessions  Books 1-13,by Augustine of Hippo-Peter R.L. Brown-Frank Sheed,3.91,872201864,9.78087E+12,eng,296,73,9,
1702,Saint Augustine,by Garry Wills,3.53,143035983,9.78014E+12,eng,176,257,30,
1703,Augustine: A Very Short Introduction,by Henry Chadwick,3.74,192854526,9.78019E+12,eng,144,219,31,
1707,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),by Augustine of Hippo-Boniface Ramsey-Edmund Hill,3.94,1565482018,9.78157E+12,eng,540,26,2,
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,by Anthony Bourdain,4.06,60934913,9.78006E+12,eng,302,2428,275,
1710,Confesiones de un chef,by Anthony Bourdain,4.06,8466308954,9.78847E+12,spa,478,10,0,
1713,The Metamorphoses of Ovid,by Ovid-Allen Mandelbaum,4.05,156001268,9.78016E+12,eng,559,685,62,
1715,Metamorphoses,by Ovid-David Raeburn-Denis Feeney,4.05,014044789X,9.78014E+12,eng,723,46550,716,
1717,Tales from Ovid,by Ovid-Ted Hughes,4.23,571191037,9.78057E+12,eng,264,174,19,
1718,Metamorphoses,by Ovid-Bernard Knox-Charles    Martin,4.05,393058107,9.78039E+12,eng,624,27,8,
1720,Ovid's Metamorphoses: Books 1-5,by Ovid-William Scovil Anderson,4.25,806128941,9.78081E+12,eng,584,220,16,
1721,Ovid’s Metamorphoses: Books 6-10,by Ovid-William Scovil Anderson,4.3,806114568,9.78081E+12,eng,560,31,3,
1722,Latin Via Ovid: A First Course,by Norma Goldman-Jacob E. Nyenhuis,4.38,814317324,9.78081E+12,en-US,524,76,8,
1725,The Art of Love and Other Poems,by Ovid-J.H. Mozley-G.P. Goold,4.02,674992555,9.78067E+12,eng,400,93,4,
1728,The Poems of Exile: Tristia and the Black Sea Letters,by Ovid-Peter Green,4.12,520242602,9.78052E+12,eng,451,412,14,
1729,Metamorphoses: Volume 2  Books IX-XV,by Ovid-Frank Justus Miller,4.57,674990471,9.78067E+12,eng,499,60,4,
1730,Metamorphoses: Volume I  Books I-VIII,by Ovid-Frank Justus Miller,4.42,674990463,9.78067E+12,eng,496,757,14,
1731,Practice! Practice!: A Latin Via Ovid Workbook (Revised Ed.),by Norma Goldman-Michael  Rossi,4.08,814326110,9.78081E+12,eng,152,12,0,
1744,Tibullus: A Commentary,by Michael C.J. Putnam,3.67,806115602,9.78081E+12,eng,222,6,1,
1750,Dionysiac Poetics and Euripides' Bacchae,by Charles Segal,4.62,069101597X,9.78069E+12,eng,440,12,0,
1752,Antigone,by Sophocles-Reginald Gibbons-Charles Segal,3.63,195143108,9.7802E+12,eng,197,33,5,
1761,Antigone,by Sophocles-Reginald Gibbons-Charles Segal,3.63,195143736,9.7802E+12,eng,208,254,14,
1771,Object-Oriented Programming in C++,by Richard Johnsonbaugh-Martin Kalin,4.07,130158852,9.78013E+12,eng,640,14,0,
1772,The Tower,by Richard Martin Stern,3.45,446594342,9.78045E+12,eng,302,241,19,
1796,The Iliad,by Homer-Robert Fitzgerald,3.85,1857150600,9.78186E+12,eng,594,22,2,
1800,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives,by Simon Goldhill,3.76,226301192,9.78023E+12,eng,345,120,15,
1801,Reading Greek Tragedy,by Simon Goldhill,4.04,521315794,9.78052E+12,eng,302,27,2,
1804,Who Needs Greek? Contests in the Cultural History of Hellenism,by Simon Goldhill,3.4,521011760,9.78052E+12,eng,334,10,1,
1805,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),by Simon Goldhill,3.75,521479347,9.78052E+12,eng,212,11,0,
1814,2012: The Return of Quetzalcoatl,by Daniel Pinchbeck,3.41,1585424838,9.78159E+12,en-US,408,1395,219,
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,by Daniel Pinchbeck-Lee Fukui,4.06,767907434,9.78077E+12,en-US,336,2700,167,
1817,Breaking Open the Head: A Psychedelic Journey from Cynicism to Shamanism,by Daniel Pinchbeck,4.06,7149611,9.78001E+12,eng,336,46,2,
1823,Them: Adventures with Extremists,by Jon Ronson,3.95,743233212,9.78074E+12,eng,336,11066,778,
1824,The Men Who Stare at Goats,by Jon Ronson,3.6,743270606,9.78074E+12,eng,259,9956,858,
1839,Guns  Germs and Steel: The Fates of Human Societies,by Jared Diamond,4.02,393061310,9.78039E+12,eng,518,4269,405,
1841,Armas  gérmenes y acero,by Jared Diamond,4.02,848306667X,9.78848E+12,spa,588,175,23,
1842,Guns  Germs  and Steel: The Fates of Human Societies,by Jared Diamond,4.02,739467352,9.78074E+12,eng,425,215744,7775,
1843,Caught Inside: A Surfer's Year on the California Coast,by Daniel Duane,3.87,865475091,9.78087E+12,eng,256,603,60,
1845,Into the Wild,by Jon Krakauer,3.97,385486804,9.78039E+12,eng,207,754275,17497,
1846,Wild at Heart: Discovering the Secret of a Man's Soul,by John Eldredge,3.92,785268839,9.78079E+12,eng,256,55195,1515,
1848,Wild Swans: Three Daughters of China,by Jung Chang,4.25,743246985,9.78074E+12,eng,562,69142,4103,
1849,Wild Fire (John Corey  #4),by Nelson DeMille,4,044657967X,9.78045E+12,eng,519,20270,917,
1850,Born to Be Wild,by Catherine Coulter,3.78,515142395,9.78052E+12,eng,354,2403,112,
1852,The Call of the Wild,by Jack London,3.85,439227143,9.78044E+12,eng,172,255627,6478,
1853,Wild About Books,by Judy Sierra-Marc Brown,4.17,037582538X,9.78038E+12,eng,40,4372,366,
1856,In Web Design for Libraries,by Charles P. Rubenstein,2.67,1591583667,9.78159E+12,eng,196,9,2,
1869,Nickel and Dimed: On (Not) Getting by in America,by Barbara Ehrenreich,3.62,805063897,9.78081E+12,eng,240,163279,5673,
1875,The History of Sexuality  Volume 1: An Introduction,by Michel Foucault-Robert Hurley,4.04,679724699,9.78068E+12,eng,176,14218,508,
1877,The History of Sexuality 1: An Introduction,by Michel Foucault-Robert Hurley,4.04,394417755,9.78039E+12,eng,168,14,3,
1878,The History of Sexuality  Volume 2: The Use of Pleasure,by Michel Foucault-Robert Hurley,4.07,394751221,9.78039E+12,eng,304,2827,68,
1879,The History of Sexuality  Volume 1: The Will to Knowledge,by Michel Foucault-Robert Hurley,4.04,140268685,9.78014E+12,eng,168,286,25,
1883,The History of Sexuality  Volume 2: The Use of Pleasure,by Michel Foucault-Robert Hurley,4.07,140137343,9.78014E+12,eng,304,47,2,
1886,Pride and Prejudice,by Jane Austen-Tony Tanner-Vivien Jones,4.25,141439513,9.78014E+12,eng,480,11552,1170,
1887,The Making of Pride and Prejudice,by Sue Birtwistle-Sue Conklin-Susie Conklin,4.43,014025157X,9.78014E+12,eng,128,3860,96,
1888,Pride and Prejudice,by Jane Austen,4.25,192802380,9.78019E+12,eng,333,2369,259,
1889,Pride & Prejudice,by Jane Austen-Vivien Jones,4.25,143036238,9.78014E+12,eng,392,1779,209,
1891,Pride and Prejudice,by Jane Austen-George Saintsbury-Hugh  Thomson,4.25,486440915,9.78049E+12,eng,476,1131,167,
1893,Pride and Prejudice,by Jane Austen-Carol Howard,4.25,1593083246,9.78159E+12,eng,392,1563,166,
1894,Under the Banner of Heaven: A Story of Violent Faith,by Jon Krakauer,3.99,1400032806,9.7814E+12,eng,399,7271,1002,
1896,Iceland: Land of the Sagas,by David  Roberts-Jon Krakauer,3.72,375752676,9.78038E+12,eng,160,315,36,
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,by Jon Krakauer,4.15,385494785,9.78039E+12,eng,368,327791,11023,
1899,Under The Banner Of Heaven,by Jon Krakauer,3.99,965778401,9.78097E+12,eng,372,44,4,
1902,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,by Valerian Albanov-Jon Krakauer-David  Roberts-Alison Anderson-________ ________,4,067978361X,9.78068E+12,eng,288,1836,124,
1911,The World Is Flat: A Brief History of the Twenty-first Century,by Thomas L. Friedman,3.68,374292795,9.78037E+12,eng,616,85459,2797,
1914,La Tierra es plana: Breve historia del mundo globalizado del siglo XXI,by Thomas L. Friedman,3.68,8427032226,9.78843E+12,spa,495,36,0,
1925,The Avalanche Handbook,by David McClung-Peter Schaerer,4.02,898868092,9.7809E+12,eng,342,41,1,
1931,Avalanche,by Arthur J. Roth,3.65,590422677,9.78059E+12,eng,144,260,35,
1934,Little Women,by Louisa May Alcott,4.06,451529308,9.78045E+12,eng,449,1402458,15525,
1935,Little Women,by Louisa May Alcott-Scott McKowen,4.06,1402714580,9.7814E+12,en-CA,520,1319,122,
1936,Little Women,by Louisa May Alcott-Paula Danziger,4.06,439101360,9.78044E+12,eng,562,422,40,
1937,Little Women,by Louisa May Alcott-Jessie Willcox Smith-Frank T. Merrill,4.06,517221160,9.78052E+12,eng,389,151,8,
1946,Little Women  Little Men  Jo's Boys,by Louisa May Alcott-Elaine Showalter,4.31,1931082731,9.78193E+12,eng,1045,2949,82,
1947,Little Women,by Louisa May Alcott,4.06,1904633277,9.7819E+12,eng,327,74,8,
1952,A Tale of Two Cities,by Charles Dickens,3.83,486406512,9.78049E+12,eng,293,901,74,
1953,A Tale of Two Cities,by Charles Dickens-Richard Maxwell-Saniye Güven-Sevil _nan Sönmez,3.83,141439602,9.78014E+12,eng,489,693045,11614,
1954,CliffsNotes Dickens' A Tale of Two Cities,by Marie Kalil,3.49,764586068,9.78076E+12,eng,128,35,10,
1955,A Tale of Two Cities,by Charles Dickens-Keith Cox-Cynthia Brantley Johnson,3.83,743487605,9.78074E+12,eng,496,128,29,
1957,A Tale of Two Cities,by Charles Dickens-Gillen D'Arcy Wood,3.83,1593081383,9.78159E+12,eng,409,1255,172,
1958,A Tale of Two Cities: Charles Dickens,by SparkNotes,3.87,158663352X,9.78159E+12,eng,96,9,1,
1959,A Tale of Two Cities,by Charles Dickens-Gillen D'Arcy Wood,3.83,1593080557,9.78159E+12,en-US,429,709,87,
1960,A Tale of Two Cities,by Charles Dickens-Simon Schama,3.83,1857151437,9.78186E+12,eng,432,37,8,
1970,A Tale of Two Cities,by Lucinda Hawksley-Bob Harvey-Charles Dickens,3.88,079450390X,9.78079E+12,eng,160,22,2,
1972,Den of Thieves,by James B. Stewart,4.16,067179227X,9.78067E+12,en-US,592,9180,198,
1973,Den of Thieves (Ad&d 2nd Edition),by Wes Nicholson,3.29,786903821,9.78079E+12,eng,96,7,0,
1976,Den of Thieves (Cat Royal  #3),by Julia Golding,4.21,1405228180,9.78141E+12,eng,416,1404,59,
1982,Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities,by Charles Dickens,4.29,517093391,9.78052E+12,en-US,848,31,2,
1984,Bleak House,by Charles Dickens-Mary Gaitskill-Hablot Knight Browne,4.01,375760059,9.78038E+12,eng,887,1223,146,
1985,David Copperfield,by Charles Dickens-Gish Jen,3.98,451530047,9.78045E+12,eng,928,352,18,
1987,What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England,by Daniel Pool,3.85,671882368,9.78067E+12,en-US,416,4749,497,
1988,Charles Dickens,by Jane Smiley,3.81,670030775,9.78067E+12,eng,224,524,78,
1990,Martin Chuzzlewit,by Charles Dickens-Patricia Ingham-Hablot Knight Browne,3.83,140436146,9.78014E+12,eng,830,12722,365,
1991,Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters),by Jared Diamond,3.71,465031269,9.78047E+12,eng,176,4256,253,
1993,The Third Chimpanzee: The Evolution & Future of the Human Animal,by Jared Diamond,4.05,60183071,9.78006E+12,eng,407,57,1,
1995,Colapso (Historias),by Jared Diamond,3.93,8483066483,9.78848E+12,spa,752,66,10,
1999,J.K.Rowling,by Colleen Sexton,3.79,822533898,9.78082E+12,eng,112,118,10,
2000,Conversations with J.K. Rowling,by Lindsey Fraser-J.K. Rowling,3.99,439314550,9.78044E+12,eng,96,4184,85,
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,by J.K. Rowling,4.4,043932162X,9.78044E+12,eng,240,11459,143,
2004,J.K. Rowling's Harry Potter Novels: A Reader's Guide,by Philip Nel,3.57,826452329,9.78083E+12,eng,96,74,7,
2005,Harry Potter and the Half-Blood Prince (Harry Potter  #6),by J.K. Rowling,4.56,747584664,9.78075E+12,eng,768,1173,72,
2010,The Santaroga Barrier,by Frank Herbert,3.65,765342510,9.78077E+12,eng,256,1561,79,
2011,The Dosadi Experiment (ConSentiency Universe  #2),by Frank Herbert,3.81,765342537,9.78077E+12,eng,320,6022,139,
2015,The Eyes of Heisenberg,by Frank Herbert,3.43,765342529,9.78077E+12,eng,192,1437,71,
2016,King of the Vagabonds (The Baroque Cycle  Vol. 1  Book 2),by Neal Stephenson,4.16,60833173,9.78006E+12,eng,400,1859,97,
2019,The Birds (Methuen Drama),by Sean O'Brien,2.67,413772780,9.78041E+12,en-GB,96,3,1,
2022,The Frogs,by Aristophanes-B.B. Rogers,3.8,1420926713,9.78142E+12,en-US,88,3,1,
2025,Lysistrata,by Aristophanes-Jeffrey Henderson,3.85,198144962,9.7802E+12,eng,320,76,6,
2026,"Myths of the Underworld Journey: Plato  Aristophanes  and the ""Orphic"" Gold Tablets",by Radcliffe G. Edmonds III,3.75,521834341,9.78052E+12,eng,276,3,0,
2028,Assembly of Women (Literary Classics),by Aristophanes-Robert Mayhew,3.78,1573921335,9.78157E+12,en-GB,124,51,5,
2034,Comoediae 1: Acharenses/Equites/Nubes/Vespae/Pax/Aves,by Aristophanes-F.W. Hall-W.M. Geldart,5,198145047,9.7802E+12,grc,364,0,0,
2043,Aristophanes and His Theatre of the Absurd,by Paul Anthony Cartledge,3.43,1853991147,9.78185E+12,eng,127,7,1,
2045,Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters,by Raymond Chandler-Frank MacShane,4.47,1883011086,9.78188E+12,eng,1076,1077,48,
2046,Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window,by Raymond Chandler-Frank MacShane,4.49,1883011078,9.78188E+12,eng,1199,1296,63,
2048,The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library),by Raymond Chandler-Tom Hiney,4.45,375415025,9.78038E+12,eng,1016,224,10,
2049,The High Window (Philip Marlowe  #3),by Raymond Chandler,4.08,394758269,9.78039E+12,eng,265,12648,527,
2050,Farewell  My Lovely (Philip Marlowe  #2),by Raymond Chandler,4.15,394758277,9.78039E+12,eng,292,24015,1120,
2051,The Simple Art of Murder,by Raymond Chandler,4.16,394757653,9.78039E+12,eng,384,4794,152,
2052,The Big Sleep (Philip Marlowe  #1),by Raymond Chandler,4.01,394758285,9.78039E+12,eng,231,97885,3818,
2054,The Long Goodbye (Philip Marlowe  #6),by Raymond Chandler,4.22,394757688,9.78039E+12,eng,379,25244,1530,
2056,An Evening of Long Goodbyes,by Paul Murray,3.6,812970403,9.78081E+12,eng,448,947,127,
2058,Ghost In the Shell 2: Innocence: After the Long Goodbye,by Masaki Yamada-Yuji Oniki-Carl Gustav Horn,3.98,1421501562,9.78142E+12,eng,196,247,12,
2059,The Long Goodbye (Philip Marlowe  #6),by Raymond Chandler,4.22,056352474X,9.78056E+12,eng,2,9,2,
2067,Breaking the Spell: Religion as a Natural Phenomenon,by Daniel C. Dennett,3.89,067003472X,9.78067E+12,eng,448,9703,319,
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,by Daniel C. Dennett,4.04,068482471X,9.78068E+12,eng,588,12663,227,
2069,Consciousness Explained,by Daniel C. Dennett,3.88,316180661,9.78032E+12,eng,511,6393,253,
2071,Freedom Evolves,by Daniel C. Dennett,3.83,142003840,9.78014E+12,en-US,368,2267,87,
2074,Kinds of Minds: Towards an Understanding of Consciousness,by Daniel C. Dennett,3.82,465073514,9.78047E+12,eng,192,1516,64,
2077,Leaps of Faith: Science  Miracles & the Search for Supernatural Consolation,by Nicholas Humphrey-Daniel C. Dennett,3.76,387987207,9.78039E+12,en-US,244,20,3,
2078,Elbow Room: The Varieties of Free Will Worth Wanting,by Daniel C. Dennett,3.92,262540428,9.78026E+12,eng,200,474,34,
2081,The Mind’s I: Fantasies and Reflections on Self and Soul,by Douglas R. Hofstadter-Daniel C. Dennett,4.14,553345842,9.78055E+12,eng,512,4715,90,
2093,The Illustrated A Brief History of Time,by Stephen Hawking,4.16,553103741,9.78055E+12,eng,256,750,58,
2094,A Briefer History of Time,by Stephen Hawking-Leonard Mlodinow-Gheorghe Stratan,4.21,553804367,9.78055E+12,eng,176,22855,794,
2095,The Universe in a Nutshell,by Stephen Hawking,4.15,055380202X,9.78055E+12,eng,216,27792,615,
2096,God Created the Integers: The Mathematical Breakthroughs That Changed History,by Stephen Hawking,4.06,762419229,9.78076E+12,eng,1160,1650,50,
2099,Stephen Hawking's Universe: The Cosmos Explained,by David Filkin-Stephen Hawking,4.28,465081983,9.78047E+12,eng,304,1383,22,
2100,The Future of Spacetime,by Stephen Hawking-Kip S. Thorne-Igor Novikov-Timothy Ferris-Alan Lightman-Richard     Price,3.93,039332446X,9.78039E+12,eng,224,241,9,
2102,Stephen Hawking's Universe,by John Boslough,4.04,380707632,9.78038E+12,eng,160,648,30,
2103,The Nature of Space and Time,by Stephen Hawking-Roger Penrose,4.09,691050848,9.78069E+12,eng,152,945,37,
2104,The Physics of Star Trek,by Lawrence M. Krauss-Stephen Hawking,3.83,60977108,9.78006E+12,eng,188,4641,172,
